Date,open,high,low,close,volume,dividends,stock splits,sma20,sma50,rsi
2018-03-02 00:00:00+00:00,10977.400390625,11189.0,10850.099609375,11086.400390625,7620590080,0.0,0.0,10192.259106445312,10477.75068359375,56.36209423210742
2018-03-03 00:00:00+00:00,11101.900390625,11528.2001953125,11002.400390625,11489.7001953125,6690570240,0.0,0.0,10360.24560546875,10427.9326953125,53.02843456303868
2018-03-04 00:00:00+00:00,11497.400390625,11512.599609375,11136.099609375,11512.599609375,6084149760,0.0,0.0,10489.5470703125,10370.98068359375,58.44831935926457
2018-03-05 00:00:00+00:00,11532.400390625,11704.099609375,11443.900390625,11573.2998046875,6468539904,0.0,0.0,10638.29658203125,10327.0066796875,53.429560014028056
2018-03-06 00:00:00+00:00,11500.099609375,11500.099609375,10694.2998046875,10779.900390625,6832169984,0.0,0.0,10702.560107421876,10266.20869140625,44.51704454253784
2018-03-07 00:00:00+00:00,10803.900390625,10929.5,9692.1201171875,9965.5703125,8797910016,0.0,0.0,10692.518603515626,10235.71009765625,43.74020412528195
2018-03-08 00:00:00+00:00,9951.4404296875,10147.400390625,9335.8701171875,9395.009765625,7186089984,0.0,0.0,10650.574072265625,10199.83830078125,44.6253777370881
2018-03-09 00:00:00+00:00,9414.6904296875,9466.349609375,8513.0302734375,9337.5498046875,8704190464,0.0,0.0,10561.816552734375,10157.0912890625,41.13746873514004
2018-03-10 00:00:00+00:00,9350.58984375,9531.3203125,8828.4697265625,8866.0,5386319872,0.0,0.0,10477.5265625,10102.26328125,41.26255613388741
2018-03-11 00:00:00+00:00,8852.7802734375,9711.8896484375,8607.1201171875,9578.6298828125,6296370176,0.0,0.0,10395.19306640625,10035.851875,49.2805643270163
2018-03-12 00:00:00+00:00,9602.9296875,9937.5,8956.4296875,9205.1201171875,6457399808,0.0,0.0,10285.2640625,9987.95228515625,39.73041362295136
2018-03-13 00:00:00+00:00,9173.0400390625,9470.3798828125,8958.1904296875,9194.849609375,5991139840,0.0,0.0,10210.4865234375,9953.22126953125,35.57749000215672
2018-03-14 00:00:00+00:00,9214.650390625,9355.849609375,8068.58984375,8269.8095703125,6438230016,0.0,0.0,10123.727001953124,9901.249453125,31.978006728252723
2018-03-15 00:00:00+00:00,8290.759765625,8428.349609375,7783.0498046875,8300.8603515625,6834429952,0.0,0.0,10023.7150390625,9840.07865234375,25.380062058280203
2018-03-16 00:00:00+00:00,8322.91015625,8585.150390625,8005.31005859375,8338.349609375,5289379840,0.0,0.0,9949.97900390625,9781.65763671875,23.99742377116287
2018-03-17 00:00:00+00:00,8321.91015625,8346.5302734375,7812.81982421875,7916.8798828125,4426149888,0.0,0.0,9862.586474609376,9716.5672265625,16.30914598748788
2018-03-18 00:00:00+00:00,7890.52001953125,8245.509765625,7397.990234375,8223.6796875,6639190016,0.0,0.0,9755.43544921875,9652.22681640625,20.562415105422247
2018-03-19 00:00:00+00:00,8344.1201171875,8675.8701171875,8182.39990234375,8630.650390625,6729110016,0.0,0.0,9650.68798828125,9589.113828125,25.199035837726683
2018-03-20 00:00:00+00:00,8619.669921875,9051.01953125,8389.8896484375,8913.4697265625,6361789952,0.0,0.0,9576.466455078125,9541.45521484375,32.78819800229715
2018-03-21 00:00:00+00:00,8937.48046875,9177.3701171875,8846.330078125,8929.2802734375,6043129856,0.0,0.0,9475.38046875,9517.91482421875,38.793061750471495
2018-03-22 00:00:00+00:00,8939.4404296875,9100.7099609375,8564.900390625,8728.4697265625,5530390016,0.0,0.0,9357.483935546876,9488.0622265625,42.16513777475343
2018-03-23 00:00:00+00:00,8736.25,8879.6201171875,8360.6201171875,8879.6201171875,5954120192,0.0,0.0,9226.979931640624,9482.243828125,44.733257437370106
2018-03-24 00:00:00+00:00,8901.9501953125,8996.1796875,8665.7001953125,8668.1201171875,5664600064,0.0,0.0,9084.75595703125,9478.99123046875,47.57934514052005
2018-03-25 00:00:00+00:00,8612.8095703125,8682.009765625,8449.099609375,8495.7802734375,4569880064,0.0,0.0,8930.87998046875,9465.4086328125,34.73583212193296
2018-03-26 00:00:00+00:00,8498.4697265625,8530.080078125,7921.43017578125,8209.400390625,5921039872,0.0,0.0,8802.35498046875,9464.0564453125,35.610576416923905
2018-03-27 00:00:00+00:00,8200.0,8232.7802734375,7797.27978515625,7833.0400390625,5378250240,0.0,0.0,8695.728466796874,9481.611845703124,32.20317957841297
2018-03-28 00:00:00+00:00,7836.830078125,8122.89013671875,7809.169921875,7954.47998046875,4935289856,0.0,0.0,8623.701977539062,9485.6214453125,44.783441685324874
2018-03-29 00:00:00+00:00,7979.06982421875,7994.330078125,7081.3798828125,7165.7001953125,6361229824,0.0,0.0,8515.109497070312,9476.509453125,34.98513114585117
2018-03-30 00:00:00+00:00,7171.4501953125,7276.66015625,6683.93017578125,6890.52001953125,6289509888,0.0,0.0,8416.335498046876,9449.008056640625,31.98235833921636
2018-03-31 00:00:00+00:00,6892.47998046875,7207.85009765625,6863.52001953125,6973.52978515625,4553269760,0.0,0.0,8286.080493164063,9413.73904296875,37.18048266355563
2018-04-01 00:00:00+00:00,7003.06005859375,7060.9501953125,6526.8701171875,6844.22998046875,4532100096,0.0,0.0,8168.035986328125,9378.185634765625,30.30399240580212
2018-04-02 00:00:00+00:00,6844.85986328125,7135.47021484375,6816.580078125,7083.7998046875,4333440000,0.0,0.0,8062.48349609375,9357.2622265625,26.805012890700382
2018-04-03 00:00:00+00:00,7102.259765625,7530.93994140625,7072.490234375,7456.10986328125,5499700224,0.0,0.0,8021.798510742187,9327.853017578125,28.718092715428227
2018-04-04 00:00:00+00:00,7456.41015625,7469.8798828125,6803.8798828125,6853.83984375,4936000000,0.0,0.0,7949.447485351562,9292.963623046875,24.12427404331997
2018-04-05 00:00:00+00:00,6848.64990234375,6933.81982421875,6644.7998046875,6811.47021484375,5639320064,0.0,0.0,7873.103515625,9239.3004296875,25.11656696641181
2018-04-06 00:00:00+00:00,6815.9599609375,6857.490234375,6575.0,6636.31982421875,3766810112,0.0,0.0,7809.075512695313,9168.698818359375,21.061355145808776
2018-04-07 00:00:00+00:00,6630.509765625,7050.5400390625,6630.509765625,6911.08984375,3976610048,0.0,0.0,7743.446020507812,9102.242607421875,27.698300176187487
2018-04-08 00:00:00+00:00,6919.97998046875,7111.56005859375,6919.97998046875,7023.52001953125,3652499968,0.0,0.0,7663.089501953125,9020.45900390625,31.024247540575672
2018-04-09 00:00:00+00:00,7044.31982421875,7178.10986328125,6661.990234375,6770.72998046875,4894060032,0.0,0.0,7555.9525146484375,8944.837607421876,31.29522330659195
2018-04-10 00:00:00+00:00,6795.43994140625,6872.41015625,6704.14990234375,6834.759765625,4272750080,0.0,0.0,7451.226489257812,8857.026806640624,35.87365654920774
2018-04-11 00:00:00+00:00,6843.47021484375,6968.31982421875,6817.58984375,6968.31982421875,4641889792,0.0,0.0,7363.218994140625,8768.31919921875,36.0928680894571
2018-04-12 00:00:00+00:00,6955.3798828125,7899.22998046875,6806.509765625,7889.25,8906250240,0.0,0.0,7313.70048828125,8712.29619140625,59.83706830762303
2018-04-13 00:00:00+00:00,7901.08984375,8183.9599609375,7758.93017578125,7895.9599609375,7764460032,0.0,0.0,7275.09248046875,8670.115390625,64.74598186977133
2018-04-14 00:00:00+00:00,7874.669921875,8140.7099609375,7846.0,7986.240234375,5191430144,0.0,0.0,7249.615478515625,8623.818203125,64.82100509494805
2018-04-15 00:00:00+00:00,7999.330078125,8338.419921875,7999.330078125,8329.1103515625,5244480000,0.0,0.0,7255.6009765625,8594.13900390625,70.45266932846474
2018-04-16 00:00:00+00:00,8337.5703125,8371.150390625,7925.72998046875,8058.669921875,5631309824,0.0,0.0,7266.882470703125,8562.01779296875,63.31458319828915
2018-04-17 00:00:00+00:00,8071.66015625,8285.9599609375,7881.72021484375,7902.08984375,6900879872,0.0,0.0,7264.262963867188,8512.7255859375,56.47251858099465
2018-04-18 00:00:00+00:00,7944.43017578125,8197.7998046875,7886.009765625,8163.419921875,6529909760,0.0,0.0,7314.148950195313,8461.4819921875,71.09340075621087
2018-04-19 00:00:00+00:00,8159.27001953125,8298.6904296875,8138.77978515625,8294.3095703125,7063209984,0.0,0.0,7384.338427734375,8419.41017578125,73.22189553853741
2018-04-20 00:00:00+00:00,8286.8798828125,8880.23046875,8244.5400390625,8845.830078125,8438110208,0.0,0.0,7477.953442382813,8377.30677734375,80.95305325982433
2018-04-21 00:00:00+00:00,8848.7900390625,8997.5703125,8652.150390625,8895.580078125,7548550144,0.0,0.0,7580.520947265625,8333.49037109375,79.67141401192043
2018-04-22 00:00:00+00:00,8925.0595703125,9001.6396484375,8779.6103515625,8802.4599609375,6629899776,0.0,0.0,7666.453955078125,8279.74556640625,76.75257552546975
2018-04-23 00:00:00+00:00,8794.3896484375,8958.5498046875,8788.8095703125,8930.8798828125,6925190144,0.0,0.0,7740.192456054688,8228.111171875,83.74779521130804
2018-04-24 00:00:00+00:00,8934.33984375,9732.6103515625,8927.830078125,9697.5,10678800384,0.0,0.0,7882.375463867187,8190.59517578125,86.67338555315969
2018-04-25 00:00:00+00:00,9701.0302734375,9745.3203125,8799.83984375,8845.740234375,11083100160,0.0,0.0,7984.08896484375,8151.91197265625,70.31303342120425
2018-04-26 00:00:00+00:00,8867.3203125,9281.509765625,8727.08984375,9281.509765625,8970559488,0.0,0.0,8116.348461914063,8138.23076171875,66.83074691298852
2018-04-27 00:00:00+00:00,9290.6298828125,9375.4697265625,8987.0498046875,8987.0498046875,7566289920,0.0,0.0,8220.146459960937,8130.0715625,62.33201368129057
2018-04-28 00:00:00+00:00,8939.26953125,9412.08984375,8931.990234375,9348.48046875,7805479936,0.0,0.0,8336.394482421874,8130.29017578125,64.50747144128928
2018-04-29 00:00:00+00:00,9346.41015625,9531.490234375,9193.7099609375,9419.080078125,8853000192,0.0,0.0,8468.811987304687,8141.35177734375,62.32247366044468
2018-04-30 00:00:00+00:00,9426.1103515625,9477.1396484375,9166.8095703125,9240.5498046875,8673920000,0.0,0.0,8589.101489257813,8134.59017578125,63.64511483140194
2018-05-01 00:00:00+00:00,9251.4697265625,9255.8798828125,8891.0498046875,9119.009765625,7713019904,0.0,0.0,8696.635986328125,8132.86796875,64.16426338046548
2018-05-02 00:00:00+00:00,9104.599609375,9256.51953125,9015.1396484375,9235.919921875,7558159872,0.0,0.0,8763.969482421875,8133.689375,62.91757705097587
2018-05-03 00:00:00+00:00,9233.9697265625,9798.330078125,9188.150390625,9743.8603515625,10207299584,0.0,0.0,8856.364501953125,8163.170390625,66.00521193206373
2018-05-04 00:00:00+00:00,9695.5,9779.2001953125,9585.9599609375,9700.759765625,8217829888,0.0,0.0,8942.090478515625,8191.16837890625,60.63358298331321
2018-05-05 00:00:00+00:00,9700.2802734375,9964.5,9695.1201171875,9858.150390625,7651939840,0.0,0.0,9018.54248046875,8221.56439453125,61.6601926725017
2018-05-06 00:00:00+00:00,9845.3095703125,9940.1396484375,9465.25,9654.7998046875,7222280192,0.0,0.0,9098.348974609375,8256.32279296875,60.05634250713787
2018-05-07 00:00:00+00:00,9645.669921875,9665.849609375,9231.5302734375,9373.009765625,7394019840,0.0,0.0,9171.894970703124,8279.30939453125,55.03428048999896
2018-05-08 00:00:00+00:00,9380.8701171875,9462.75,9127.76953125,9234.8203125,7415869952,0.0,0.0,9225.464990234375,8291.39279296875,43.85186038761839
2018-05-09 00:00:00+00:00,9223.73046875,9374.759765625,9031.6201171875,9325.1796875,7226890240,0.0,0.0,9277.00849609375,8299.6269921875,57.98703322776058
2018-05-10 00:00:00+00:00,9325.9599609375,9396.0400390625,9040.51953125,9043.9404296875,6906699776,0.0,0.0,9286.914013671874,8301.9201953125,45.82747744116522
2018-05-11 00:00:00+00:00,9052.9599609375,9052.9599609375,8394.4599609375,8441.490234375,8488520192,0.0,0.0,9264.209521484376,8296.18060546875,41.35355824743688
2018-05-12 00:00:00+00:00,8441.4404296875,8664.8603515625,8223.5,8504.8896484375,6821380096,0.0,0.0,9249.331005859374,8288.68599609375,35.23533741056208
2018-05-13 00:00:00+00:00,8515.490234375,8773.5498046875,8395.1201171875,8723.9404296875,5866379776,0.0,0.0,9238.984033203125,8289.80240234375,38.4345448560409
2018-05-14 00:00:00+00:00,8713.099609375,8881.1201171875,8367.9697265625,8716.7900390625,7364149760,0.0,0.0,9189.94853515625,8294.22259765625,40.75890269529277
2018-05-15 00:00:00+00:00,8705.1904296875,8836.1904296875,8456.4501953125,8510.3798828125,6705710080,0.0,0.0,9173.180517578125,8300.2421875,39.573725876870874
2018-05-16 00:00:00+00:00,8504.41015625,8508.4296875,8175.490234375,8368.830078125,6760220160,0.0,0.0,9127.546533203125,8310.95798828125,35.27046342217615
2018-05-17 00:00:00+00:00,8370.0498046875,8445.5400390625,8054.1201171875,8094.31982421875,5862530048,0.0,0.0,9082.910034179688,8313.75478515625,19.56500939916853
2018-05-18 00:00:00+00:00,8091.830078125,8274.1201171875,7974.81982421875,8250.9697265625,5764190208,0.0,0.0,9028.034497070312,8335.46017578125,24.32627849369166
2018-05-19 00:00:00+00:00,8255.73046875,8372.0595703125,8183.35009765625,8247.1796875,4712399872,0.0,0.0,8969.439477539063,8362.593369140624,19.83076240495953
2018-05-20 00:00:00+00:00,8246.990234375,8562.41015625,8205.240234375,8513.25,5191059968,0.0,0.0,8933.074487304688,8393.3877734375,29.112459044983325
2018-05-21 00:00:00+00:00,8522.330078125,8557.51953125,8365.1201171875,8418.990234375,5154990080,0.0,0.0,8898.073510742188,8424.882978515625,31.257566205618147
2018-05-22 00:00:00+00:00,8419.8701171875,8423.25,8004.580078125,8041.77978515625,5137010176,0.0,0.0,8838.36650390625,8444.042578125,28.57403675341824
2018-05-23 00:00:00+00:00,8037.080078125,8054.66015625,7507.8798828125,7557.81982421875,6491120128,0.0,0.0,8729.064477539063,8446.07677734375,22.191215610614194
2018-05-24 00:00:00+00:00,7561.1201171875,7738.60009765625,7331.14013671875,7587.33984375,6049220096,0.0,0.0,8623.393481445313,8460.74677734375,25.10919646686392
2018-05-25 00:00:00+00:00,7592.2998046875,7659.14013671875,7392.64990234375,7480.14013671875,4867829760,0.0,0.0,8504.49296875,8474.12017578125,30.225082194403242
2018-05-26 00:00:00+00:00,7486.47998046875,7595.16015625,7349.1201171875,7355.8798828125,4051539968,0.0,0.0,8389.54697265625,8488.511376953125,26.94225500609471
2018-05-27 00:00:00+00:00,7362.080078125,7381.740234375,7270.9599609375,7368.22021484375,4056519936,0.0,0.0,8289.307495117188,8497.653984375,20.332809267439657
2018-05-28 00:00:00+00:00,7371.31005859375,7419.0498046875,7100.89013671875,7135.990234375,5040600064,0.0,0.0,8184.365991210938,8499.903388671875,18.509473970897204
2018-05-29 00:00:00+00:00,7129.4599609375,7526.419921875,7090.68017578125,7472.58984375,5662660096,0.0,0.0,8091.736499023437,8513.9405859375,30.346005236148216
2018-05-30 00:00:00+00:00,7469.72998046875,7573.77001953125,7313.60009765625,7406.52001953125,4922540032,0.0,0.0,8009.865478515625,8525.375791015626,31.239108643688795
2018-05-31 00:00:00+00:00,7406.14990234375,7608.89990234375,7361.1298828125,7494.169921875,5127130112,0.0,0.0,7962.499462890625,8535.89279296875,37.380196745010785
2018-06-01 00:00:00+00:00,7500.7001953125,7604.72998046875,7407.33984375,7541.4501953125,4921460224,0.0,0.0,7914.327490234375,8528.936796875,34.361071995447034
2018-06-02 00:00:00+00:00,7536.72021484375,7695.830078125,7497.259765625,7643.4501953125,4939299840,0.0,0.0,7860.302978515625,8523.8866015625,37.245063855247686
2018-06-03 00:00:00+00:00,7632.08984375,7754.89013671875,7613.0400390625,7720.25,4851760128,0.0,0.0,7810.4759765625,8518.566796875,31.790040262159266
2018-06-04 00:00:00+00:00,7722.52978515625,7753.81982421875,7474.0400390625,7514.47021484375,4993169920,0.0,0.0,7760.680493164063,8502.273994140625,30.241162608180147
2018-06-05 00:00:00+00:00,7500.89990234375,7643.22998046875,7397.0,7633.759765625,4961739776,0.0,0.0,7723.926977539062,8493.775791015625,39.955090162269244
2018-06-06 00:00:00+00:00,7625.97021484375,7680.43017578125,7502.009765625,7653.97998046875,4692259840,0.0,0.0,7701.909985351563,8488.81359375,53.06781991870907
2018-06-07 00:00:00+00:00,7650.81982421875,7741.27001953125,7650.81982421875,7678.240234375,4485799936,0.0,0.0,7673.273510742188,8479.11,52.90978182106914
2018-06-08 00:00:00+00:00,7685.14013671875,7698.18994140625,7558.39990234375,7624.919921875,4227579904,0.0,0.0,7642.1605224609375,8465.72220703125,54.80007213649987
2018-06-09 00:00:00+00:00,7632.52001953125,7683.580078125,7531.97998046875,7531.97998046875,3845220096,0.0,0.0,7593.097021484375,8439.445205078126,55.96230052125266
2018-06-10 00:00:00+00:00,7499.5498046875,7499.5498046875,6709.06982421875,6786.02001953125,5804839936,0.0,0.0,7511.448510742188,8397.25400390625,36.83043002073385
2018-06-11 00:00:00+00:00,6799.2900390625,6910.18017578125,6706.6298828125,6906.919921875,4745269760,0.0,0.0,7454.705517578125,8359.343203125,44.54352677688726
2018-06-12 00:00:00+00:00,6905.81982421875,6907.9599609375,6542.080078125,6582.35986328125,4654380032,0.0,0.0,7405.93251953125,8312.372802734375,28.672322100997206
2018-06-13 00:00:00+00:00,6596.8798828125,6631.66015625,6285.6298828125,6349.89990234375,5052349952,0.0,0.0,7344.060522460937,8245.42080078125,26.55518825119111
2018-06-14 00:00:00+00:00,6342.75,6707.14013671875,6334.4599609375,6675.35009765625,5138710016,0.0,0.0,7303.821020507812,8202.012998046876,33.56588832773849
2018-06-15 00:00:00+00:00,6674.080078125,6681.080078125,6433.8701171875,6456.580078125,3955389952,0.0,0.0,7258.856030273438,8145.514404296875,29.62845872996371
2018-06-16 00:00:00+00:00,6455.4501953125,6592.490234375,6402.2900390625,6550.16015625,3194170112,0.0,0.0,7217.95302734375,8096.776611328125,29.405226577110398
